Platform,Author,Text,Date,Link
Bluesky,eesssp-bot.bsky.social,"Tang, Xu, Zhang, Liu, Liu, Miao, Sun, Jiang, Liu: A Tutorial on 3GPP Rel-19 Channel Modeling for 6G FR3 (7-24 GHz): From Standard Specification to Simulation Implementation https://arxiv.org/abs/2602.07623 https://arxiv.org/pdf/2602.07623 https://arxiv.org/html/2602.07623",2026-02-10T06:36:16.153387+00:00,https://bsky.app/profile/eesssp-bot.bsky.social/post/3meidwj7usg23
Mastodon,thomasfricke@23.social,"EU invests €700 million in newly opened NanoIC, Europe's largest Chips Act pilot line, has launched its largest Chips Act pilot line, NanoIC, at IMEC Leuven... total ... €2.5 billion, ... €700 million in EU funding, €700 million from national and regional governments, and the remainder from ASML and",2026-02-14T14:11:58.000Z,https://23.social/@thomasfricke/116069388652955063
Mastodon,MultiX6GProject,"Successful 3-day #MultiX Plenary in Heidelberg! 🏰✨Hosted by #NEC, we advanced our #ISAC for #6G roadmap. 📡🚀We also took a break from the tech to enjoy the city&#39;s historic charm with a fantastic tour! Team spirit is at an all-time high. 🤝🔗 https://multix-6g.eu/#SNSJU #6G #Research #Innovation #He",2026-02-13T17:51:07.194Z,https://mastodon.social/@MultiX6GProject/116064588076941019
Mastodon,6G_SNS@eupolicy.social,"📢 𝗝𝗢𝗜𝗡 𝗢𝗨𝗥 𝗧𝗘𝗔𝗠! 📢𝗧𝗘𝗔𝗠 𝗟𝗘𝗔𝗗𝗘𝗥 𝗔𝗗𝗠𝗜𝗡𝗜𝗦𝗧𝗥𝗔𝗧𝗜𝗢𝗡 𝗔𝗡𝗗 𝗙𝗜𝗡𝗔𝗡𝗖𝗘 (𝗧𝗔 𝗔𝗗𝟴) – 𝗦𝗡𝗦/𝗧𝗔/𝟮𝟬𝟮𝟲/𝟬𝟭/𝗧𝗟_𝗔𝗗𝗠The Team Leader of Administration and Finance coordinates a team of administrative staff to deal with Human Resources, Budget, Finance and Procurement, Legal affairs, processes related to Governance, Internal Co",2026-02-13T16:55:04.000Z,https://eupolicy.social/@6G_SNS/116064367706656559
Mastodon,6G_SNS@eupolicy.social,"🔊𝗦𝗽𝗲𝗮𝗸𝗲𝗿𝘀 𝗮𝗻𝗻𝗼𝘂𝗻𝗰𝗲𝗺𝗲𝗻𝘁! Colin Willcock, Board Chair of the 6G-IA and Thibaut Kleiner, Director for Future Networks at the European Commission, will join as speakers at our session during #MWC26Register here: https://bit.ly/4acwkZO@EUCommission @DigitalEU #SNSJU #6G #5G #Tech #MWC #SNSJUatMWC #Digita",2026-02-11T15:41:34.000Z,https://eupolicy.social/@6G_SNS/116052754061267021
Mastodon,HaroldSinnott,"#AI is leaving the data center for robots, sensors, drones, and #XR. 🥽 It needs open, programmable #5G now and AI-native #6G next. 5G SA brings slicing, automation, and open APIs. 🔗 Read more on Börje Ekholm’s blog: m.eric.sn/QlCS50XXRZV via @Ericsson #MWC26 @EricssonSoftw",2026-02-10T08:00:08.976Z,https://mastodon.social/@HaroldSinnott/116045277361261475
Mastodon,gadgetry@techhub.social,Samsung: Turning legacy infrastructure into AI-ready networks https://www.telecomstechnews.com/news/samsung-turning-legacy-infrastructure-ai-ready-networks/ #samsung #ai #telecoms #cloud #5g #vran #6g #technology,2026-02-09T15:23:07.000Z,https://techhub.social/@gadgetry/116041356924299972
Lemmy,rss@lemmy.world,"Konami has been slowly reviving the Metal Gear series in recent years, after the departure of series creator Hideo Kojima saw it go on a five year hiatus (eight years, if you discount the much-maligned Metal Gear Survive). 2023 brought the Master Collection Vol. 1, which launched with a few issues b",2026-02-11T19:32:14.751682Z,https://ibbit.at/post/175176
Lemmy,iloveDigit@lemmy.world,"Not really.  
 
 But the military does, because further improvement allows stealthier micro-camera-transmitters and things like that.  
 
 So they don't let you buy a phone that lasts 10 years with a giant battery and a 6-square-inch SoC at a good price.  
 
 They make you buy overpriced short lived",2026-02-10T15:19:27.091925Z,https://piefed.social/c/technology/p/1761754/do-we-need-more-advanced-computer-chips-radios-etc
Lemmy,randomname@lemmy.world,"cross-posted from: https://scribe.disroot.org/post/7129753 >The European Union has launched its largest Chips Act pilot line, NanoIC, at IMEC Leuven, a major milestone for European semiconductor development and manufacturing. With a total investment of €2.5 billion, the facility has received €700 mi",2026-02-09T13:39:51.789952Z,https://scribe.disroot.org/post/7129810
Lemmy,randomname@lemmy.world,"The European Union has launched its largest Chips Act pilot line, NanoIC, at IMEC Leuven, a major milestone for European semiconductor development and manufacturing. With a total investment of €2.5 billion, the facility has received €700 million in EU funding, €700 million from national and regional",2026-02-09T13:33:37.746399Z,https://scribe.disroot.org/post/7129753
Bluesky,patchhog82.piggycule.uk,Nipple stretch completed 3mm to 4mm 6g,2026-02-19T09:33:55.637Z,https://bsky.app/profile/patchhog82.piggycule.uk/post/3mf7c2hzjsc2r
Bluesky,garrt.bsky.social,"Gleefully consuming 19g of fiber for lunch: - 80g dried apricot (6g fiber) - 80g dates (6g fiber) - 1 medium-sized apple (4-5g fiber) - 1 frozen Costco bean/cheese/rice burrito (3g fiber, disappointingly)",2026-02-21T18:33:48.702Z,https://bsky.app/profile/garrt.bsky.social/post/3mffb5pevec23
Bluesky,apollewds.bsky.social,"It’s new dick jewelry day! Sized up my pa to a 6g, and already want to go bigger!",2026-02-19T17:22:33.781Z,https://bsky.app/profile/apollewds.bsky.social/post/3mfa4ahldok2g
Bluesky,6gtraining.bsky.social,Free 6G Training: Networking for Distributed AI and Why It Matters for 6G - www.free6gtraining.com/2026/02/netw...  #Free6Gtraining #6G #5G #B5G #5GAdvanced #3G4G5G #TheNetworkingChannel #AIML #DistributedAI #Nvidia #Ericsson #NetworkOptimization #IBN #IntentBasedNetworking,2026-02-21T17:17:55.860Z,https://bsky.app/profile/6gtraining.bsky.social/post/3mff4vzh6ls2c
Bluesky,sammobile.com,Samsung Electronics reaches a major milestone in 6G network technology. Read more about it in our article linked below. ⏬ #6G,2026-02-20T10:58:44.801Z,https://bsky.app/profile/sammobile.com/post/3mfbxb2vajc2w
Bluesky,brookie.blog,"Matcha latte recipe, don’t be foolish:  - 2g matcha sifted - 60g water at 80°C *whisk* *whisk more* *whisk* - 6g sugar (10g for iced) - 60g oat milk frothed (plain for iced)  Enjoy hot 🍵 or pour over ice 🧊",2026-02-21T23:22:03.848Z,https://bsky.app/profile/brookie.blog/post/3mffrb5cxck2i
Bluesky,byrneout44.bsky.social,#DavidsMonthofMusic February 20-a song by a band from your town/city/country  When You Hurt · #SanPedroSlim youtu.be/APYoEcLn-6g?...  I'm So Glad · #Cream youtu.be/_hSiqy9v9FM?...  #SOD #SongoftheDay #MusicChallenge,2026-02-20T18:52:23.810Z,https://bsky.app/profile/byrneout44.bsky.social/post/3mfcrpzekyk2d
Bluesky,sandrinorusso.bsky.social,Space Age 1970 “Incontro 4513” design Studio 6G for Harvey Guzzini #SpaceAge #Lamps,2026-02-22T10:55:00.886Z,https://bsky.app/profile/sandrinorusso.bsky.social/post/3mfgxyabjgk2b
Bluesky,speedobear.bsky.social,Gauged up this week from a 10g to a 6g,2026-02-15T03:20:55.085Z,https://bsky.app/profile/speedobear.bsky.social/post/3meuldsgdws2s
Bluesky,worshiptheriff.bsky.social,#LookAndSee 330  #MusicChallenge  #MusicSky This is just for fun! No rules.  I will post a pic often for your music association… 🎧 #LookAndSee (Day 330) 🎶  It deserves more plays   VOMIT YOUR HEART My Demons  youtu.be/SB93RvA8-6g?...,2026-02-15T10:56:36.390Z,https://bsky.app/profile/worshiptheriff.bsky.social/post/3mevesn4q4s2k
Bluesky,zahidtg.bsky.social,"Published Mobile & Wireless Roundup No. 170, covering my latest posts and news that caught my eye recently. If you find it useful, please like, comment or share.  newsletter.3g4g.co.uk/p/mobile-wir...  #3G4G5G #Telecoms #Mobile #Wireless #Newsletter #6G #5G #LTE #IoT #Security #Spectrum #D2D #WiFi",2026-02-15T19:59:14.572Z,https://bsky.app/profile/zahidtg.bsky.social/post/3mewd4wzkr22s
Bluesky,snsju.bsky.social,"📢 𝗦𝗡𝗦 𝗝𝗨 𝗙𝘂𝗻𝗱𝗶𝗻𝗴 𝗔𝗹𝗲𝗿𝘁!  The 𝗦𝗡𝗦 𝗝𝗨 𝗵𝗮𝘀 𝗼𝗽𝗲𝗻𝗲𝗱 𝗶𝘁𝘀 𝘀𝗶𝘅𝘁𝗵 𝗖𝗮𝗹𝗹 𝗳𝗼𝗿 𝗣𝗿𝗼𝗽𝗼𝘀𝗮𝗹𝘀, with €𝟮𝟮 𝗺𝗶𝗹𝗹𝗶𝗼𝗻 in grants to advance 6G Research and Development.  You can 𝗮𝗽𝗽𝗹𝘆 𝘃𝗶𝗮 𝘁𝗵𝗲 𝗘𝗨 𝗙𝘂𝗻𝗱𝗶𝗻𝗴 & 𝗧𝗲𝗻𝗱𝗲𝗿𝘀 𝗣𝗼𝗿𝘁𝗮𝗹 𝗯𝘆 𝟮𝟵 𝗔𝗽𝗿𝗶𝗹 👉 link.europa.eu/47wMxN  @ec.europa.eu @horizoneu.bsky.social   #SNSJU #6G #5G #Call",2026-02-16T08:54:59.622Z,https://bsky.app/profile/snsju.bsky.social/post/3mexoi3u3vc2n
Bluesky,vijay-mkn.bsky.social,"The lack of effect of CS- or chocolate milk distractors in Fig 6g-l makes it hard to imagine replays driving this, unless the replays are retrospective themselves (replaying sucrose and preceding stimuli).",2026-02-17T01:43:34.206Z,https://bsky.app/profile/vijay-mkn.bsky.social/post/3mezgtl4wl22e
Bluesky,thebutchcraft.bsky.social,Coming back to WoW to find the niche item i used to sell for 6g now lists at 140g and I still had 60+ of them,2026-02-15T01:32:35.629Z,https://bsky.app/profile/thebutchcraft.bsky.social/post/3meufc42myc25
Mastodon,tecnoblog.net@web.brid.gy,Samsung bate novo recorde de download no 6G: 3 Gb/s  https://fed.brid.gy/r/https://tecnoblog.net/noticias/samsung-bate-novo-recorde-de-download-no-6g-3-gb-s/,2026-02-20T19:12:56.000Z,https://fed.brid.gy/r/https://tecnoblog.net/noticias/samsung-bate-novo-recorde-de-download-no-6g-3-gb-s/
Mastodon,MultiX6GProject,"New Research Alert! 📚🚀Published at IEEE MASS 2025, we introduce CANSA: a game-theory-driven approach to optimize #ISAC sensor fusion at the edge. 📡🧠By adapting to the operating context, CANSA boosts inference success rates by 52.3%! 📈Read: https://zenodo.org/records/16786064#MultiX #6G #SNSJU #AI #E",2026-02-20T11:18:56.611Z,https://mastodon.social/@MultiX6GProject/116102682155781422
Mastodon,FraunhoferFOKUS@social.bund.de,"MWC 2026: Agentic AI is paving the way for future 6G networks.How do communication networks learn to optimize themselves?In our latest interview, Dr. Marius Corici, director of our Software-based Networks business unit, explains how the 𝗔𝗴𝗲𝗻𝘁𝗶𝗰 𝗖𝗼𝗿𝗲 introduces #AI into core networks – by delegating ",2026-02-20T10:51:23.000Z,https://social.bund.de/@FraunhoferFOKUS/116102573823984116
Mastodon,gadgetry@techhub.social,Why AI is altering planning for 6G mobile networks https://www.telecomstechnews.com/news/why-ai-is-altering-planning-for-6g-mobile-networks/ #telecoms #6g #networks #connectivity #ai #technology,2026-02-19T16:53:44.000Z,https://techhub.social/@gadgetry/116098336331181570
Mastodon,6G_SNS@eupolicy.social,"📢 New SNS JU White Paper: Towards 6G-enabled eHealthDiscover how 6G, AI, edge computing, and #DataSecurity are reshaping healthcare across Europe.🔎 Results from TrialsNet, AMAZING-6G, MultiX, 6G-PATH, SUSTAIN-6G, and IMAGINE-B5G show real progress toward accessible, equitable, and sustainable #Digit",2026-02-19T16:17:55.000Z,https://eupolicy.social/@6G_SNS/116098195486222288
Mastodon,MultiX6GProject,"D5.1 is here! 📊🚀We’ve published our Data Management Plan (#DMP) on Zenodo. At #MultiX, we’re committed to #OpenScience and the FAIR principles to ensure our #6G research is findable, accessible, interoperable, and re-usable. 📡🧠Read it here:🔗 https://zenodo.org/records/18223627#ISAC #SNSJU #Research",2026-02-17T09:31:02.793Z,https://mastodon.social/@MultiX6GProject/116085270956513985
Mastodon,HaroldSinnott,"#AI is leaving the data center for robots, sensors, drones, and #XR. 🥽 It needs open, programmable #5G now and AI-native #6G next. 5G SA brings slicing, automation, and open APIs. 🔗 Read more on Börje Ekholm’s blog: m.eric.sn/QlCS50XXRZV via @Ericsson #MWC26 @EricssonSoftw",2026-02-17T08:00:07.650Z,https://mastodon.social/@HaroldSinnott/116084913446500401
Mastodon,tomshw,🚀 L&#39;Europa accelera verso il futuro: 6G in arrivo entro il 2030. Pronti a essere all&#39;avanguardia nel prossimo decennio della comunicazione? #6G #Innovation2030🔗 https://www.tomshw.it/smartphone/europa-punta-sul-6g-spettro-leva-per-il-2030-2026-02-16,2026-02-16T15:05:09.169Z,https://mastodon.social/@tomshw/116080922405142298
Mastodon,6G_SNS@eupolicy.social,"📢 𝗦𝗡𝗦 𝗝𝗨 𝗙𝘂𝗻𝗱𝗶𝗻𝗴 𝗔𝗹𝗲𝗿𝘁!The 𝗦𝗡𝗦 𝗝𝗨 𝗵𝗮𝘀 𝗼𝗽𝗲𝗻𝗲𝗱 𝗶𝘁𝘀 𝘀𝗶𝘅𝘁𝗵 𝗖𝗮𝗹𝗹 𝗳𝗼𝗿 𝗣𝗿𝗼𝗽𝗼𝘀𝗮𝗹𝘀, with €𝟮𝟮 𝗺𝗶𝗹𝗹𝗶𝗼𝗻 in grants to advance 6G Research and Development.Interested participants can 𝗮𝗽𝗽𝗹𝘆 𝘃𝗶𝗮 𝘁𝗵𝗲 𝗘𝗨 𝗙𝘂𝗻𝗱𝗶𝗻𝗴 &amp; 𝗧𝗲𝗻𝗱𝗲𝗿𝘀 𝗣𝗼𝗿𝘁𝗮𝗹 𝗯𝘆 𝟮𝟵 𝗔𝗽𝗿𝗶𝗹 👉 https://link.europa.eu/47wMxN@EUCommission  @DigitalEU #SNSJU #6G #5G #",2026-02-16T08:57:33.000Z,https://eupolicy.social/@6G_SNS/116079476950954335
Lemmy,fne8w2ah@lemmy.world,https://www.sammobile.com/news/samsung-major-milestone-6g-network-technology/,2026-02-21T17:33:09.285346Z,https://lemmy.world/post/43419272
Lemmy,sabreW4K3@lemmy.world,https://m.gsmarena.com/samsung_takes_a_big_step_forward_in_6g_network_development-news-71653.php,2026-02-20T22:24:41.110972Z,https://lazysoci.al/post/43242206
Lemmy,paywall@lemmy.world,The European Union is finally on its way to becoming a power in its own right. That’s not because its member countries have suddenly stopped squabbling or its bureaucratic inertia has melted away. It’s because the past four years have produced an unremitting state of crisis. Russia’s invasion of Ukr,2026-02-17T13:53:46.139145Z,https://ibbit.at/post/179558
Bluesky,flashfennec.bsky.social,"So I've discovered reticulum  This is wild. All kinds of 80's style text-only, uh, web pages, for lack of a better term  Nutcases ranting about 6G  Just a whole ass second internet full of conspiracy theorists, networking nerds and guys sharing ebook pdfs  I could fuck with this for hours",2026-02-23T19:45:31.027Z,https://bsky.app/profile/flashfennec.bsky.social/post/3mfkg3rcxls2r
Mastodon,china@universeodon.com,"Chinese researchers have set a new world record for data transmission speed, developing an integrated communication system bridging optical fiber and wireless networks. The system achieves 512 Gbps over fiber and 400 Gbps over wireless, published in Nature. The breakthrough supports 6G base stations",2026-02-23T17:31:20.000Z,https://universeodon.com/@china/116121133422805141
Mastodon,HaroldSinnott,"#AI is leaving the data center for robots, sensors, drones, and #XR. 🥽 It needs open, programmable #5G now and AI-native #6G next. 5G SA brings slicing, automation, and open APIs. 🔗 Read more on Börje Ekholm’s blog: m.eric.sn/QlCS50XXRZV via @Ericsson #MWC26 @EricssonSoftw",2026-02-24T08:00:04.686Z,https://mastodon.social/@HaroldSinnott/116124549426524275
Mastodon,MultiX6GProject,"D4.1 is here! 📊🚀At #MultiX, we are moving from theory to practice. This deliverable defines our validation methodology and the &quot;Open Labs&quot; where we will test our #ISAC technologies through real-world PoCs. 📡🧠Check out the details: 🔗 https://zenodo.org/records/18223496#6G  #SNSJU",2026-02-24T07:22:07.230Z,https://mastodon.social/@MultiX6GProject/116124400171439956
Bluesky,takoyakyono.bsky.social,"""I can tell you that's gold."" Except it's not? It's 500g of silver and 6g of gold. So once again, the demented old shit bag is talking absolute shit.",2026-02-24T22:13:54.360Z,https://bsky.app/profile/takoyakyono.bsky.social/post/3mfn6tzntqs2w
Mastodon,6G_SNS@eupolicy.social,"What to expect from SNSJU Session at MWC26?Join our CxOs Discussion: ""From Connectivity to Connecting Intelligence""Register here: https://bit.ly/4tVM7oO#SNSJU #6G #5G #Connectivity #Tech #MWC @EUCommission @DigitalEU #MWC26",2026-02-25T13:23:01.000Z,https://eupolicy.social/@6G_SNS/116131481613027425
Mastodon,gciencia@amarinha.gal,atlanTTic impulsa unha rede experimental única de referencia internacional en 5G e 6GAutor: Redacciónhttps://www.gciencia.com/tecno/atlanttic-impulsa-unha-rede-experimental-unica-de-referencia-internacional-en-5g-e-6g/#ControlG #5G #6G #AtlantTIC #comunicación #Uvigo,2026-02-25T17:00:07.000Z,https://amarinha.gal/@gciencia/116132335295234868
Bluesky,cd6-upc.bsky.social,"🚀 El CD6 al 4YFN 2026! 🚀  📍 8.1C33.1B amb CRIBOOS TECH, la nova spin-off de digital health per prevenir i monitorar malalties visuals.   📍 8.1C33A amb 6G-EWOC: Prototip LIDAR connectat + IA per vehicles autònoms. Cap a la conducció 6G!    #4YFN2026 #CD6UPC #6GEWOC #CRIBOOSTECH #Photonics",2026-02-26T11:32:50.406Z,https://bsky.app/profile/cd6-upc.bsky.social/post/3mfr3xkj2ds2j
Bluesky,nidoqueef.bsky.social,"Is this that t boy swag? Ears are finally at a 6g, I guess that's the upside to re stretching them after a blowout years ago. My body just allows it 🤣",2026-02-26T21:15:52.125Z,https://bsky.app/profile/nidoqueef.bsky.social/post/3mfs4k3o7h223
Bluesky,gciencia.bsky.social,O campus de Lagoas-Marcosende xa conta cun laboratorio aberto para probar as comunicacións móbiles do futuro en contornas reais. A iniciativa consolida a atlanTTic como referente internacional en tecnoloxías 5G avanzado e 6G.,2026-02-25T17:02:44.447Z,https://bsky.app/profile/gciencia.bsky.social/post/3mfp5wk42tk2h
Mastodon,6G_SNS@eupolicy.social,"🚀 6G-MUSICAL is heading to OFC 2026!🌐 From 15–19 March, the SNS project will join the world's leading event for optical communications and networking.The team will present its latest achievements and show how #Photonics and advanced communication technologies are shaping the future of #6G.🤝 Connect ",2026-02-26T16:35:33.000Z,https://eupolicy.social/@6G_SNS/116137900984578054
